Device Name,Variant Grams,Vendor,Variant SKU,Variant Inventory Tracker,Status,Variant Type,Variant Price
milesight-model-2452,2452.99,Milesight,'123004380,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004381,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004382,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004383,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004384,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004385,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004386,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004387,shopify,Active,Hardware,498
milesight-model-2453,1998.91,Milesight,'123004388,shopify,InActive,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004389,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004390,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004391,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004392,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004393,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004394,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004395,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004396,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004397,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004398,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004399,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004400,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004401,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004402,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004403,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004404,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004405,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004406,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004407,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004408,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004409,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004410,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004411,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004412,shopify,Active,Hardware,498
milesight-catena-4913,4913.89,Milesight,'123004413,shopify,Active,Hardware,498
milesight-catena-4914,20281.22,Milesight,'123004414,shopify,InActive,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004415,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004416,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004417,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004418,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004419,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004420,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004421,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004422,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004423,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004424,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004425,shopify,Active,Hardware,498
milesight-catena-4915,4915.77,Milesight,'123004426,shopify,Active,Hardware,498
milesight-catena-4916,2026.3,Milesight,'123004427,shopify,InActive,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004428,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004429,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004430,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004431,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004432,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004433,shopify,Active,Hardware,498
milesight-catena-4917,4917.22,Milesight,'123004434,shopify,Active,Hardware,498
milesight-catena-4918,4918,Milesight,'123004435,shopify,InActive,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004436,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004437,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004438,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004439,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004440,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004441,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004442,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004443,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004444,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004445,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004446,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004447,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004448,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004449,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004450,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004451,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004452,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004453,shopify,Active,Hardware,498
milesight-catena-4919,3321.29,Milesight,'123004454,shopify,Active,Hardware,498
milesight-catena-5002,2025.25,Milesight,'123004455,shopify,InActive,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004456,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004457,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004458,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004459,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004460,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004461,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004462,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004463,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004464,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004465,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004466,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004467,shopify,Active,Hardware,498
milesight-catena-5003,5129.99,Milesight,'123004468,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004469,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004470,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004471,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004472,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004473,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004474,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004475,shopify,Active,Hardware,498
milesight-catena-5004,3222.12,Milesight,'123004476,shopify,Active,Hardware,498
milesight-catena-5005,3434.22,Milesight,'123004477,shopify,InActive,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004478,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004479,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004480,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004481,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004482,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004483,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004484,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004485,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004486,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004487,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004488,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004489,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004490,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004491,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004492,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004493,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004494,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004495,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004496,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004497,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004498,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004499,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004500,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004501,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004502,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004503,shopify,Active,Hardware,498
milesight-catena-5006,1243.99,Milesight,'123004504,shopify,Active,Hardware,498
milesight-catena-6121,6912.43,Milesight,'123004505,shopify,InActive,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004506,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004507,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004508,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004509,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004510,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004511,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004512,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004513,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004514,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004515,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004516,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004517,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004518,shopify,Active,Hardware,498
milesight-catena-6122,7009.77,Milesight,'123004519,shopify,Active,Hardware,498
milesight-catena-6123,7098.26,Milesight,'123004520,shopify,InActive,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004521,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004522,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004523,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004524,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004525,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004526,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004527,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004528,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004529,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004530,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004531,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004532,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004533,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004534,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004535,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004536,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004537,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004538,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004539,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004540,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004541,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004542,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004543,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004544,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004545,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004546,shopify,Active,Hardware,498
milesight-mcci-8051,1508.78,Milesight,'123004547,shopify,Active,Hardware,498
milesight-mcci-8052,2210.29,Milesight,'123004548,shopify,InActive,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004549,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004550,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004551,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004552,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004553,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004554,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004555,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004556,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004557,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004558,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004559,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004560,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004561,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004562,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004563,shopify,Active,Hardware,498
milesight-mcci-8053,2508.23,Milesight,'123004564,shopify,Active,Hardware,498
milesight-mcci-8054,2231.22,Milesight,'123004565,shopify,InActive,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004566,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004567,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004568,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004569,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004570,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004571,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004572,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004573,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004574,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004575,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004576,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004577,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004578,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004579,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004580,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004581,shopify,Active,Hardware,498
milesight-mcci-8056,2234.22,Milesight,'123004582,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004583,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004584,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004585,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004586,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004587,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004588,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004589,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004590,shopify,Active,Hardware,498
milesight-mcci-8059,5980.01,Milesight,'123004591,shopify,Active,Hardware,498
milesight-mcci-8060,1111.11,Milesight,'123004592,shopify,InActive,Hardware,498
milesight-mcci-8080,1808.27,Milesight,'123004593,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004594,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004595,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004596,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004597,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004598,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004599,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004600,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004601,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004602,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004603,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004604,shopify,Active,Hardware,800
milesight-mcci-8080,1808.27,Milesight,'123004605,shopify,Active,Hardware,800
milesight-mcci-8081,1998,Milesight,'123004606,shopify,InActive,Hardware,498
milesight-mcci-8082,2808.2,Milesight,'123004607,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004608,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004609,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004610,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004611,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004612,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004613,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004614,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004615,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004616,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004617,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004618,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004619,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004620,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004621,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004622,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004623,shopify,Active,Hardware,882
milesight-mcci-8082,2808.2,Milesight,'123004624,shopify,Active,Hardware,882
